Sample in Buffer,Sample in Window,TRIGGER,fircomp_bd_i/system_ila_0/inst/probe0_1[17:0],fircomp_bd_i/system_ila_0/inst/probe1_1[13:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,SIGNED,SIGNED
55836,55836,0,-62,-525
55837,55837,0,-62,-844
55838,55838,0,-62,424
55839,55839,0,-62,-72
55840,55840,0,-62,-29
55841,55841,0,-62,-350
55842,55842,0,-62,-115
55843,55843,0,-34,-613
55844,55844,0,-34,478
55845,55845,0,-34,763
55846,55846,0,-34,417
55847,55847,0,-34,-94
55848,55848,0,-34,129
55849,55849,0,-34,456
55850,55850,0,-34,443
55851,55851,0,-34,-321
55852,55852,0,-34,457
55853,55853,0,8,-119
55854,55854,0,8,-601
55855,55855,0,8,470
55856,55856,0,8,651
55857,55857,0,8,247
55858,55858,0,8,-610
55859,55859,0,8,493
55860,55860,0,8,-4
55861,55861,0,8,-39
55862,55862,0,8,183
55863,55863,0,46,138
55864,55864,0,46,438
55865,55865,0,46,-366
55866,55866,0,46,245
55867,55867,0,46,-597
55868,55868,0,46,-589
55869,55869,0,46,694
55870,55870,0,46,226
55871,55871,0,46,-121
55872,55872,0,46,387
55873,55873,0,66,384
55874,55874,0,66,703
55875,55875,0,66,170
55876,55876,0,66,400
55877,55877,0,66,-297
55878,55878,0,66,-565
55879,55879,0,66,-72
55880,55880,0,66,-342
55881,55881,0,66,129
55882,55882,0,66,486
55883,55883,0,62,394
55884,55884,0,62,736
55885,55885,0,62,415
55886,55886,0,62,-23
55887,55887,0,62,-23
55888,55888,0,62,-824
55889,55889,0,62,-39
55890,55890,0,62,-847
55891,55891,0,62,171
55892,55892,0,62,-544
55893,55893,0,33,235
55894,55894,0,33,657
55895,55895,0,33,436
55896,55896,0,33,180
55897,55897,0,33,-114
55898,55898,0,33,-302
55899,55899,0,33,678
55900,55900,0,33,-589
55901,55901,0,33,-614
55902,55902,0,33,197
55903,55903,0,-9,901
55904,55904,0,-9,-263
55905,55905,0,-9,-296
55906,55906,0,-9,-283
55907,55907,0,-9,-270
55908,55908,0,-9,-587
55909,55909,0,-9,452
55910,55910,0,-9,155
55911,55911,0,-9,-94
55912,55912,0,-9,-78
55913,55913,0,-47,455
55914,55914,0,-47,399
55915,55915,0,-47,-301
55916,55916,0,-47,242
55917,55917,0,-47,-379
55918,55918,0,-47,-368
55919,55919,0,-47,-315
55920,55920,0,-47,225
55921,55921,0,-47,-90
55922,55922,0,-47,-20
55923,55923,0,-67,496
55924,55924,0,-67,-271
55925,55925,0,-67,142
55926,55926,0,-67,983
55927,55927,0,-67,385
55928,55928,0,-67,700
55929,55929,0,-67,-287
55930,55930,0,-67,500
55931,55931,0,-67,231
55932,55932,0,-67,-260
55933,55933,0,-61,-589
55934,55934,0,-61,244
55935,55935,0,-61,-68
55936,55936,0,-61,203
55937,55937,0,-61,-322
55938,55938,0,-61,-276
55939,55939,0,-61,-518
55940,55940,0,-61,-626
55941,55941,0,-61,661
55942,55942,0,-61,-5
55943,55943,0,-32,423
55944,55944,0,-32,-56
55945,55945,0,-32,-350
55946,55946,0,-32,250
55947,55947,0,-32,-538
55948,55948,0,-32,-865
55949,55949,0,-32,-30
55950,55950,0,-32,213
55951,55951,0,-32,-312
55952,55952,0,-32,-594
55953,55953,0,10,-602
55954,55954,0,10,238
55955,55955,0,10,-548
55956,55956,0,10,471
55957,55957,0,10,-545
55958,55958,0,10,-120
55959,55959,0,10,172
55960,55960,0,10,674
55961,55961,0,10,-346
55962,55962,0,10,-101
55963,55963,0,48,445
55964,55964,0,48,-1152
55965,55965,0,48,-582
55966,55966,0,48,-572
55967,55967,0,48,-286
55968,55968,0,48,179
55969,55969,0,48,181
55970,55970,0,48,198
55971,55971,0,48,-789
55972,55972,0,48,735
55973,55973,0,67,-379
55974,55974,0,67,-26
55975,55975,0,67,-384
55976,55976,0,67,-30
55977,55977,0,67,-29
55978,55978,0,67,-44
55979,55979,0,67,662
55980,55980,0,67,-309
55981,55981,0,67,-773
55982,55982,0,67,-5
55983,55983,0,61,-568
55984,55984,0,61,-345
55985,55985,0,61,-633
55986,55986,0,61,-332
55987,55987,0,61,712
55988,55988,0,61,184
55989,55989,0,61,396
55990,55990,0,61,-618
55991,55991,0,61,-65
55992,55992,0,61,209
55993,55993,0,30,-4
55994,55994,0,30,416
55995,55995,0,30,-358
55996,55996,0,30,-24
55997,55997,0,30,490
55998,55998,0,30,-381
55999,55999,0,30,208
56000,56000,0,30,182
56001,56001,0,30,-103
56002,56002,0,30,-372
56003,56003,0,-12,246
56004,56004,0,-12,449
56005,56005,0,-12,-29
56006,56006,0,-12,1007
56007,56007,0,-12,231
56008,56008,0,-12,-339
56009,56009,0,-12,648
56010,56010,0,-12,-276
56011,56011,0,-12,-87
56012,56012,0,-12,-547
56013,56013,0,-49,1013
56014,56014,0,-49,247
56015,56015,0,-49,484
56016,56016,0,-49,-843
56017,56017,0,-49,214
56018,56018,0,-49,183
56019,56019,0,-49,-18
56020,56020,0,-49,215
56021,56021,0,-49,145
56022,56022,0,-49,-95
56023,56023,0,-68,-626
56024,56024,0,-68,655
56025,56025,0,-68,-109
56026,56026,0,-68,-536
56027,56027,0,-68,-320
56028,56028,0,-68,188
56029,56029,0,-68,744
56030,56030,0,-68,979
56031,56031,0,-68,-121
56032,56032,0,-68,711
56033,56033,0,-60,490
56034,56034,0,-60,-609
56035,56035,0,-60,174
56036,56036,0,-60,-276
56037,56037,0,-60,-595
56038,56038,0,-60,216
56039,56039,0,-60,-1105
56040,56040,0,-60,-276
56041,56041,0,-60,-564
56042,56042,0,-60,166
56043,56043,0,-29,691
56044,56044,0,-29,-20
56045,56045,0,-29,213
56046,56046,0,-29,748
56047,56047,0,-29,392
56048,56048,0,-29,158
56049,56049,0,-29,159
56050,56050,0,-29,-57
56051,56051,0,-29,436
56052,56052,0,-29,-363
56053,56053,0,13,235
56054,56054,0,13,-309
56055,56055,0,13,158
56056,56056,0,13,-343
56057,56057,0,13,243
56058,56058,0,13,-82
56059,56059,0,13,-639
56060,56060,0,13,-114
56061,56061,0,13,243
56062,56062,0,13,140
56063,56063,0,50,186
56064,56064,0,50,228
56065,56065,0,50,-271
56066,56066,0,50,-617
56067,56067,0,50,-354
56068,56068,0,50,384
56069,56069,0,50,-871
56070,56070,0,50,-5
56071,56071,0,50,152
56072,56072,0,50,-288
56073,56073,0,68,753
56074,56074,0,68,168
56075,56075,0,68,236
56076,56076,0,68,-56
56077,56077,0,68,-71
56078,56078,0,68,-263
56079,56079,0,68,-127
56080,56080,0,68,-110
56081,56081,0,68,-610
56082,56082,0,68,743
56083,56083,0,59,-375
56084,56084,0,59,400
56085,56085,0,59,-574
56086,56086,0,59,157
56087,56087,0,59,-352
56088,56088,0,59,190
56089,56089,0,59,-264
56090,56090,0,59,-318
56091,56091,0,59,-124
56092,56092,0,59,147
56093,56093,0,27,734
56094,56094,0,27,131
56095,56095,0,27,-568
56096,56096,0,27,-74
56097,56097,0,27,-300
56098,56098,0,27,410
56099,56099,0,27,-62
56100,56100,0,27,-84
56101,56101,0,27,-542
56102,56102,0,27,-85
56103,56103,0,-15,451
56104,56104,0,-15,478
56105,56105,0,-15,-785
56106,56106,0,-15,464
56107,56107,0,-15,-40
56108,56108,0,-15,241
56109,56109,0,-15,146
56110,56110,0,-15,-308
56111,56111,0,-15,413
56112,56112,0,-15,509
56113,56113,0,-51,-13
56114,56114,0,-51,-292
56115,56115,0,-51,-333
56116,56116,0,-51,912
56117,56117,0,-51,434
56118,56118,0,-51,-350
56119,56119,0,-51,-47
56120,56120,0,-51,-319
56121,56121,0,-51,-370
56122,56122,0,-51,-262
56123,56123,0,-68,-68
56124,56124,0,-68,-4
56125,56125,0,-68,448
56126,56126,0,-68,715
56127,56127,0,-68,-601
56128,56128,0,-68,-10
56129,56129,0,-68,-76
56130,56130,0,-68,-605
56131,56131,0,-68,152
56132,56132,0,-68,219
56133,56133,0,-58,471
56134,56134,0,-58,-600
56135,56135,0,-58,422
56136,56136,0,-58,-259
56137,56137,0,-58,199
56138,56138,0,-58,-55
56139,56139,0,-58,509
56140,56140,0,-58,429
56141,56141,0,-58,-81
56142,56142,0,-58,463
56143,56143,0,-26,-125
56144,56144,0,-26,-60
56145,56145,0,-26,167
56146,56146,0,-26,201
56147,56147,0,-26,390
56148,56148,0,-26,-352
56149,56149,0,-26,-105
56150,56150,0,-26,-31
56151,56151,0,-26,-347
56152,56152,0,-26,-64
56153,56153,0,16,237
56154,56154,0,16,134
56155,56155,0,16,-270
56156,56156,0,16,-69
56157,56157,0,16,-113
56158,56158,0,16,-811
56159,56159,0,16,972
56160,56160,0,16,459
56161,56161,0,16,201
56162,56162,0,16,-317
56163,56163,0,52,254
56164,56164,0,52,173
56165,56165,0,52,-61
56166,56166,0,52,-77
56167,56167,0,52,145
56168,56168,0,52,450
56169,56169,0,52,-289
56170,56170,0,52,-272
56171,56171,0,52,190
56172,56172,0,52,510
56173,56173,0,68,426
56174,56174,0,68,-56
56175,56175,0,68,442
56176,56176,0,68,-364
56177,56177,0,68,-308
56178,56178,0,68,746
56179,56179,0,68,394
56180,56180,0,68,505
56181,56181,0,68,453
56182,56182,0,68,727
56183,56183,0,57,181
56184,56184,0,57,-124
56185,56185,0,57,-289
56186,56186,0,57,731
56187,56187,0,57,164
56188,56188,0,57,161
56189,56189,0,57,149
56190,56190,0,57,-16
56191,56191,0,57,195
56192,56192,0,57,-589
56193,56193,0,25,-74
56194,56194,0,25,-538
56195,56195,0,25,-376
56196,56196,0,25,752
56197,56197,0,25,237
56198,56198,0,25,-268
56199,56199,0,25,220
56200,56200,0,25,445
56201,56201,0,25,-370
56202,56202,0,25,438
56203,56203,0,-17,423
56204,56204,0,-17,161
56205,56205,0,-17,-274
56206,56206,0,-17,-373
56207,56207,0,-17,-31
56208,56208,0,-17,172
56209,56209,0,-17,234
56210,56210,0,-17,-61
56211,56211,0,-17,-124
56212,56212,0,-17,-610
56213,56213,0,-52,-377
56214,56214,0,-52,700
56215,56215,0,-52,691
56216,56216,0,-52,-520
56217,56217,0,-52,1022
56218,56218,0,-52,647
56219,56219,0,-52,-42
56220,56220,0,-52,237
56221,56221,0,-52,219
56222,56222,0,-52,201
56223,56223,0,-68,-84
56224,56224,0,-68,-46
56225,56225,0,-68,986
56226,56226,0,-68,416
56227,56227,0,-68,-519
56228,56228,0,-68,-298
56229,56229,0,-68,-594
56230,56230,0,-68,-517
56231,56231,0,-68,-312
56232,56232,0,-68,721
56233,56233,0,-57,-82
56234,56234,0,-57,-563
56235,56235,0,-57,-291
56236,56236,0,-57,695
56237,56237,0,-57,230
56238,56238,0,-57,648
56239,56239,0,-57,451
56240,56240,0,-57,151
56241,56241,0,-57,499
56242,56242,0,-57,501
56243,56243,0,-24,-568
56244,56244,0,-24,712
56245,56245,0,-24,415
56246,56246,0,-24,-104
56247,56247,0,-24,-352
56248,56248,0,-24,665
56249,56249,0,-24,-373
56250,56250,0,-24,-324
56251,56251,0,-24,-570
56252,56252,0,-24,195
56253,56253,0,18,-268
56254,56254,0,18,-44
56255,56255,0,18,-349
56256,56256,0,18,228
56257,56257,0,18,669
56258,56258,0,18,419
56259,56259,0,18,-547
56260,56260,0,18,128
56261,56261,0,18,251
56262,56262,0,18,670
56263,56263,0,53,-519
56264,56264,0,53,-524
56265,56265,0,53,-336
56266,56266,0,53,-4
56267,56267,0,53,-83
56268,56268,0,53,-5
56269,56269,0,53,706
56270,56270,0,53,765
56271,56271,0,53,-34
56272,56272,0,53,138
56273,56273,0,68,-86
56274,56274,0,68,-529
56275,56275,0,68,137
56276,56276,0,68,-275
56277,56277,0,68,205
56278,56278,0,68,498
56279,56279,0,68,131
56280,56280,0,68,-533
56281,56281,0,68,-580
56282,56282,0,68,159
56283,56283,0,56,-58
56284,56284,0,56,129
56285,56285,0,56,198
56286,56286,0,56,231
56287,56287,0,56,931
56288,56288,0,56,-101
56289,56289,0,56,191
56290,56290,0,56,-624
56291,56291,0,56,685
56292,56292,0,56,-365
56293,56293,0,23,-118
56294,56294,0,23,-598
56295,56295,0,23,897
56296,56296,0,23,-24
56297,56297,0,23,213
56298,56298,0,23,177
56299,56299,0,23,206
56300,56300,0,23,-66
56301,56301,0,23,-3
56302,56302,0,23,184
56303,56303,0,-19,-265
56304,56304,0,-19,228
56305,56305,0,-19,-107
56306,56306,0,-19,672
56307,56307,0,-19,-267
56308,56308,0,-19,726
56309,56309,0,-19,-95
56310,56310,0,-19,244
56311,56311,0,-19,-33
56312,56312,0,-19,-527
56313,56313,0,-54,209
56314,56314,0,-54,187
56315,56315,0,-54,-63
56316,56316,0,-54,-22
56317,56317,0,-54,143
56318,56318,0,-54,-586
56319,56319,0,-54,-6
56320,56320,0,-54,-370
56321,56321,0,-54,185
56322,56322,0,-54,498
56323,56323,0,-68,-294
56324,56324,0,-68,-8
56325,56325,0,-68,-1043
56326,56326,0,-68,193
56327,56327,0,-68,-808
56328,56328,0,-68,-22
56329,56329,0,-68,699
56330,56330,0,-68,-10
56331,56331,0,-68,-118
56332,56332,0,-68,-858
56333,56333,0,-56,-807
56334,56334,0,-56,-639
56335,56335,0,-56,-815
56336,56336,0,-56,-355
56337,56337,0,-56,-1111
56338,56338,0,-56,-44
56339,56339,0,-56,201
56340,56340,0,-56,-613
56341,56341,0,-56,184
56342,56342,0,-56,-86
56343,56343,0,-22,-20
56344,56344,0,-22,-862
56345,56345,0,-22,-302
56346,56346,0,-22,-43
56347,56347,0,-22,-265
56348,56348,0,-22,702
56349,56349,0,-22,-276
56350,56350,0,-22,766
56351,56351,0,-22,224
56352,56352,0,-22,760
56353,56353,0,20,456
56354,56354,0,20,-6
56355,56355,0,20,-627
56356,56356,0,20,-120
56357,56357,0,20,-310
56358,56358,0,20,-40
56359,56359,0,20,-98
56360,56360,0,20,667
56361,56361,0,20,-1032
56362,56362,0,20,168
56363,56363,0,54,-819
56364,56364,0,54,-528
56365,56365,0,54,-104
56366,56366,0,54,-306
56367,56367,0,54,-788
56368,56368,0,54,-98
56369,56369,0,54,397
56370,56370,0,54,227
56371,56371,0,54,396
56372,56372,0,54,-260
56373,56373,0,68,-117
56374,56374,0,68,219
56375,56375,0,68,185
56376,56376,0,68,-539
56377,56377,0,68,-521
56378,56378,0,68,151
56379,56379,0,68,-127
56380,56380,0,68,-323
56381,56381,0,68,-345
56382,56382,0,68,-32
56383,56383,0,54,238
56384,56384,0,54,-95
56385,56385,0,54,227
56386,56386,0,54,-599
56387,56387,0,54,417
56388,56388,0,54,163
56389,56389,0,54,128
56390,56390,0,54,498
56391,56391,0,54,503
56392,56392,0,54,226
56393,56393,0,20,391
56394,56394,0,20,-73
56395,56395,0,20,-362
56396,56396,0,20,-325
56397,56397,0,20,-620
56398,56398,0,20,-889
56399,56399,0,20,-304
56400,56400,0,20,-1059
56401,56401,0,20,-326
56402,56402,0,20,-857
56403,56403,0,-21,-31
56404,56404,0,-21,215
56405,56405,0,-21,-62
56406,56406,0,-21,236
56407,56407,0,-21,217
56408,56408,0,-21,470
56409,56409,0,-21,149
56410,56410,0,-21,672
56411,56411,0,-21,-628
56412,56412,0,-21,-514
56413,56413,0,-55,388
56414,56414,0,-55,-37
56415,56415,0,-55,-67
56416,56416,0,-55,169
56417,56417,0,-55,180
56418,56418,0,-55,172
56419,56419,0,-55,392
56420,56420,0,-55,-312
56421,56421,0,-55,978
56422,56422,0,-55,229
56423,56423,0,-67,711
56424,56424,0,-67,-106
56425,56425,0,-67,762
56426,56426,0,-67,-74
56427,56427,0,-67,-336
56428,56428,0,-67,198
56429,56429,0,-67,503
56430,56430,0,-67,222
56431,56431,0,-67,438
56432,56432,0,-67,494
56433,56433,0,-53,-296
56434,56434,0,-53,-578
56435,56435,0,-53,207
56436,56436,0,-53,213
56437,56437,0,-53,-795
56438,56438,0,-53,-119
56439,56439,0,-53,137
56440,56440,0,-53,-262
56441,56441,0,-53,150
56442,56442,0,-53,167
56443,56443,0,-19,-70
56444,56444,0,-19,160
56445,56445,0,-19,-379
56446,56446,0,-19,-575
56447,56447,0,-19,201
56448,56448,0,-19,-376
56449,56449,0,-19,251
56450,56450,0,-19,-40
56451,56451,0,-19,175
56452,56452,0,-19,-90
56453,56453,0,22,129
56454,56454,0,22,716
56455,56455,0,22,-99
56456,56456,0,22,155
56457,56457,0,22,-298
56458,56458,0,22,-113
56459,56459,0,22,-382
56460,56460,0,22,-36
56461,56461,0,22,-335
56462,56462,0,22,654
56463,56463,0,55,-46
56464,56464,0,55,439
56465,56465,0,55,-34
56466,56466,0,55,727
56467,56467,0,55,410
56468,56468,0,55,221
56469,56469,0,55,915
56470,56470,0,55,-556
56471,56471,0,55,181
56472,56472,0,55,-96
56473,56473,0,66,-282
56474,56474,0,66,184
56475,56475,0,66,220
56476,56476,0,66,-600
56477,56477,0,66,-271
56478,56478,0,66,-260
56479,56479,0,66,437
56480,56480,0,66,-16
56481,56481,0,66,-28
56482,56482,0,66,406
56483,56483,0,52,-791
56484,56484,0,52,-319
56485,56485,0,52,-75
56486,56486,0,52,174
56487,56487,0,52,-864
56488,56488,0,52,-885
56489,56489,0,52,507
56490,56490,0,52,-99
56491,56491,0,52,-583
56492,56492,0,52,-15
56493,56493,0,18,245
56494,56494,0,18,-354
56495,56495,0,18,503
56496,56496,0,18,669
56497,56497,0,18,136
56498,56498,0,18,-98
56499,56499,0,18,708
56500,56500,0,18,-365
56501,56501,0,18,253
56502,56502,0,18,247
56503,56503,0,-24,-832
56504,56504,0,-24,-311
56505,56505,0,-24,-514
56506,56506,0,-24,-571
56507,56507,0,-24,-605
56508,56508,0,-24,146
56509,56509,0,-24,-1
56510,56510,0,-24,411
56511,56511,0,-24,236
56512,56512,0,-24,-343
56513,56513,0,-56,183
56514,56514,0,-56,-531
56515,56515,0,-56,186
56516,56516,0,-56,966
56517,56517,0,-56,-73
56518,56518,0,-56,998
56519,56519,0,-56,404
56520,56520,0,-56,742
56521,56521,0,-56,399
56522,56522,0,-56,192
56523,56523,0,-66,435
56524,56524,0,-66,-112
56525,56525,0,-66,197
56526,56526,0,-66,720
56527,56527,0,-66,-39
56528,56528,0,-66,-47
56529,56529,0,-66,-284
56530,56530,0,-66,135
56531,56531,0,-66,209
56532,56532,0,-66,-375
56533,56533,0,-51,-637
56534,56534,0,-51,-358
56535,56535,0,-51,131
56536,56536,0,-51,-38
56537,56537,0,-51,-109
56538,56538,0,-51,149
56539,56539,0,-51,-8
56540,56540,0,-51,132
56541,56541,0,-51,414
56542,56542,0,-51,-830
56543,56543,0,-16,-108
56544,56544,0,-16,-299
56545,56545,0,-16,-1072
56546,56546,0,-16,-23
56547,56547,0,-16,-330
56548,56548,0,-16,180
56549,56549,0,-16,444
56550,56550,0,-16,-357
56551,56551,0,-16,-859
56552,56552,0,-16,415
56553,56553,0,25,139
56554,56554,0,25,-320
56555,56555,0,25,653
56556,56556,0,25,-43
56557,56557,0,25,-355
56558,56558,0,25,-307
56559,56559,0,25,190
56560,56560,0,25,-299
56561,56561,0,25,-258
56562,56562,0,25,-273
56563,56563,0,56,479
56564,56564,0,56,-628
56565,56565,0,56,252
56566,56566,0,56,422
56567,56567,0,56,-25
56568,56568,0,56,-86
56569,56569,0,56,-519
56570,56570,0,56,209
56571,56571,0,56,-47
56572,56572,0,56,480
56573,56573,0,66,166
56574,56574,0,66,-297
56575,56575,0,66,943
56576,56576,0,66,508
56577,56577,0,66,-7
56578,56578,0,66,448
56579,56579,0,66,202
56580,56580,0,66,723
56581,56581,0,66,243
56582,56582,0,66,183
56583,56583,0,50,-1055
56584,56584,0,50,-21
56585,56585,0,50,-273
56586,56586,0,50,-537
56587,56587,0,50,-69
56588,56588,0,50,145
56589,56589,0,50,393
56590,56590,0,50,219
56591,56591,0,50,-94
56592,56592,0,50,250
56593,56593,0,14,-279
56594,56594,0,14,-622
56595,56595,0,14,494
56596,56596,0,14,-48
56597,56597,0,14,-82
56598,56598,0,14,731
56599,56599,0,14,-5
56600,56600,0,14,927
56601,56601,0,14,-358
56602,56602,0,14,404
56603,56603,0,-26,-74
56604,56604,0,-26,225
56605,56605,0,-26,142
56606,56606,0,-26,-108
56607,56607,0,-26,-286
56608,56608,0,-26,-316
56609,56609,0,-26,-81
56610,56610,0,-26,-377
56611,56611,0,-26,155
56612,56612,0,-26,-347
56613,56613,0,-57,497
56614,56614,0,-57,-516
56615,56615,0,-57,500
56616,56616,0,-57,-39
56617,56617,0,-57,253
56618,56618,0,-57,386
56619,56619,0,-57,-71
56620,56620,0,-57,415
56621,56621,0,-57,228
56622,56622,0,-57,-361
56623,56623,0,-65,-787
56624,56624,0,-65,-376
56625,56625,0,-65,648
56626,56626,0,-65,-286
56627,56627,0,-65,678
56628,56628,0,-65,-565
56629,56629,0,-65,501
56630,56630,0,-65,-93
56631,56631,0,-65,-520
56632,56632,0,-65,221
56633,56633,0,-48,436
56634,56634,0,-48,-122
56635,56635,0,-48,190
56636,56636,0,-48,-365
56637,56637,0,-48,-23
56638,56638,0,-48,232
56639,56639,0,-48,909
56640,56640,0,-48,204
56641,56641,0,-48,-105
56642,56642,0,-48,740
56643,56643,0,-13,-364
56644,56644,0,-13,412
56645,56645,0,-13,-284
56646,56646,0,-13,172
56647,56647,0,-13,-332
56648,56648,0,-13,-7
56649,56649,0,-13,-125
56650,56650,0,-13,-126
56651,56651,0,-13,-114
56652,56652,0,-13,-101
56653,56653,0,27,411
56654,56654,0,27,-92
56655,56655,0,27,-608
56656,56656,0,27,-525
56657,56657,0,27,-346
56658,56658,0,27,496
56659,56659,0,27,-261
56660,56660,0,27,-381
56661,56661,0,27,413
56662,56662,0,27,-322
56663,56663,0,57,142
56664,56664,0,57,-534
56665,56665,0,57,-329
56666,56666,0,57,640
56667,56667,0,57,511
56668,56668,0,57,-862
56669,56669,0,57,-299
56670,56670,0,57,-10
56671,56671,0,57,-115
56672,56672,0,57,397
56673,56673,0,64,-16
56674,56674,0,64,-566
56675,56675,0,64,675
56676,56676,0,64,-62
56677,56677,0,64,439
56678,56678,0,64,237
56679,56679,0,64,402
56680,56680,0,64,497
56681,56681,0,64,-559
56682,56682,0,64,663
56683,56683,0,47,185
56684,56684,0,47,-285
56685,56685,0,47,402
56686,56686,0,47,496
56687,56687,0,47,-80
56688,56688,0,47,-89
56689,56689,0,47,254
56690,56690,0,47,206
56691,56691,0,47,-351
56692,56692,0,47,-770
56693,56693,0,12,437
56694,56694,0,12,672
56695,56695,0,12,719
56696,56696,0,12,-581
56697,56697,0,12,733
56698,56698,0,12,-552
56699,56699,0,12,-120
56700,56700,0,12,-285
56701,56701,0,12,-620
56702,56702,0,12,185
56703,56703,0,-28,491
56704,56704,0,-28,495
56705,56705,0,-28,-1
56706,56706,0,-28,-71
56707,56707,0,-28,-61
56708,56708,0,-28,-609
56709,56709,0,-28,-299
56710,56710,0,-28,676
56711,56711,0,-28,211
56712,56712,0,-28,-287
56713,56713,0,-57,452
56714,56714,0,-57,405
56715,56715,0,-57,-59
56716,56716,0,-57,400
56717,56717,0,-57,-379
56718,56718,0,-57,-598
56719,56719,0,-57,925
56720,56720,0,-57,476
56721,56721,0,-57,-25
56722,56722,0,-57,-856
56723,56723,0,-64,143
56724,56724,0,-64,-633
56725,56725,0,-64,500
56726,56726,0,-64,-545
56727,56727,0,-64,-7
56728,56728,0,-64,-613
56729,56729,0,-64,-540
56730,56730,0,-64,249
56731,56731,0,-64,-589
56732,56732,0,-64,401
56733,56733,0,-46,-835
56734,56734,0,-46,-870
56735,56735,0,-46,-29
56736,56736,0,-46,896
56737,56737,0,-46,415
56738,56738,0,-46,-123
56739,56739,0,-46,-60
56740,56740,0,-46,177
56741,56741,0,-46,192
56742,56742,0,-46,407
56743,56743,0,-10,-63
56744,56744,0,-10,-376
56745,56745,0,-10,-93
56746,56746,0,-10,-331
56747,56747,0,-10,249
56748,56748,0,-10,-622
56749,56749,0,-10,-572
56750,56750,0,-10,483
56751,56751,0,-10,219
56752,56752,0,-10,-85
56753,56753,0,29,438
56754,56754,0,29,188
56755,56755,0,29,406
56756,56756,0,29,-352
56757,56757,0,29,392
56758,56758,0,29,-588
56759,56759,0,29,395
56760,56760,0,29,161
56761,56761,0,29,-45
56762,56762,0,29,-110
56763,56763,0,57,725
56764,56764,0,57,-527
56765,56765,0,57,-371
56766,56766,0,57,680
56767,56767,0,57,-293
56768,56768,0,57,749
56769,56769,0,57,-270
56770,56770,0,57,757
56771,56771,0,57,244
56772,56772,0,57,-553
56773,56773,0,62,141
56774,56774,0,62,-39
56775,56775,0,62,485
56776,56776,0,62,962
56777,56777,0,62,247
56778,56778,0,62,-22
56779,56779,0,62,-40
56780,56780,0,62,-79
56781,56781,0,62,-30
56782,56782,0,62,-356
56783,56783,0,44,401
56784,56784,0,44,-271
56785,56785,0,44,-600
56786,56786,0,44,435
56787,56787,0,44,398
56788,56788,0,44,724
56789,56789,0,44,652
56790,56790,0,44,167
56791,56791,0,44,385
56792,56792,0,44,-326
56793,56793,0,9,425
56794,56794,0,9,-47
56795,56795,0,9,165
56796,56796,0,9,241
56797,56797,0,9,457
56798,56798,0,9,162
56799,56799,0,9,222
56800,56800,0,9,179
56801,56801,0,9,-290
56802,56802,0,9,-513
56803,56803,0,-30,-775
56804,56804,0,-30,247
56805,56805,0,-30,-369
56806,56806,0,-30,509
56807,56807,0,-30,-784
56808,56808,0,-30,223
56809,56809,0,-30,255
56810,56810,0,-30,-28
56811,56811,0,-30,-74
56812,56812,0,-30,137
56813,56813,0,-56,-44
56814,56814,0,-56,917
56815,56815,0,-56,417
56816,56816,0,-56,-522
56817,56817,0,-56,-312
56818,56818,0,-56,-118
56819,56819,0,-56,-119
56820,56820,0,-56,458
56821,56821,0,-56,-323
56822,56822,0,-56,245
56823,56823,0,-61,-122
56824,56824,0,-61,481
56825,56825,0,-61,-306
56826,56826,0,-61,702
56827,56827,0,-61,-34
56828,56828,0,-61,-286
56829,56829,0,-61,509
56830,56830,0,-61,-101
56831,56831,0,-61,-120
56832,56832,0,-61,-271
56833,56833,0,-43,465
56834,56834,0,-43,193
56835,56835,0,-43,733
56836,56836,0,-43,661
56837,56837,0,-43,714
56838,56838,0,-43,177
56839,56839,0,-43,130
56840,56840,0,-43,-97
